cloud_cover_z,sensor_advanced,sensor_type,site_age_z,region,mean,Q5,Q95,cloud_cover
2.1466296536379548,0,basic,0,North,0.02967585221694426,8.107516549827674e-4,0.1099475863504974,90.21184527891249
2.2040051940231047,0,basic,0,North,0.028179664462888224,7.047335438120496e-4,0.10535359792953276,90.9109991875616
2.261380734408254,0,basic,0,North,0.026770473021432744,6.171903019059807e-4,0.10113506408480191,91.61015309621071
2.318756274793404,0,basic,0,North,0.025442763727272093,5.379367885381282e-4,0.09735021652440823,92.30930700485982
2.3761318151785527,0,basic,0,North,0.024191387640759336,4.717493829719648e-4,0.09357779142994622,93.00846091350891
2.4335073555637035,0,basic,0,North,0.02301153702045317,4.0997868504277616e-4,0.08983149569323963,93.70761482215804
2.490882895948852,0,basic,0,North,0.02189872271416757,3.5886335565547074e-4,0.08630389761183364,94.40676873080713
2.548258436334003,0,basic,0,North,0.020848752919533028,3.154791167553769e-4,0.08318489078333026,95.10592263945625
2.6056339767191514,0,basic,0,North,0.019857713259609108,2.753375631700995e-4,0.07998258643500554,95.80507654810535
2.6630095171043013,0,basic,0,North,0.01892194811546845,2.3886714939780313e-4,0.07688450570631794,96.50423045675446
2.720385057489451,0,basic,0,North,0.018038043155551485,2.06931490535891e-4,0.07385342358974512,97.20338436540356
2.7777605978746007,0,basic,0,North,0.017202809000658736,1.7928257678668927e-4,0.07119627222606444,97.90253827405267
2.8351361382597506,0,basic,0,North,0.016413265963460946,0.00015537854163854067,0.06844880866503886,98.60169218270178
2.8925116786449,0,basic,0,North,0.015666629802153376,1.3528486633252758e-4,0.06550871711387554,99.30084609135089
2.94988721903005,0,basic,0,North,0.014960298429191944,1.1736454012116306e-4,0.06258000608035337,100
-2.730291279099766,1,advanced,0,North,0.9814294393338392,0.9249750761257003,0.999788931395082,30.783763043738332
-2.6729157387146163,1,advanced,0,North,0.9805023710827636,0.9223863785613258,0.9997599336515238,31.48291695238744
-2.6155401983294664,1,advanced,0,North,0.9795196439244895,0.9191777331755335,0.999726573169264,32.18207086103655
-2.558164657944317,1,advanced,0,North,0.9784775497730722,0.9156551067874981,0.9996908834742776,32.88122476968566
-2.500789117559168,1,advanced,0,North,0.9773721193885829,0.911263931985779,0.9996438663387267,33.58037867833476
-2.443413577174018,1,advanced,0,North,0.9761991039705542,0.9077969986853226,0.9995923697195198,34.27953258698387
-2.386038036788868,1,advanced,0,North,0.9749539555929675,0.9042053865347909,0.9995287828234034,34.97868649563298
-2.3286624964037186,1,advanced,0,North,0.9736318064431408,0.9006983072046431,0.9994570729057459,35.67784040428209
-2.2712869560185687,1,advanced,0,North,0.9722274468340351,0.8965251779273362,0.9993800362090677,36.376994312931195
-2.2139114156334188,1,advanced,0,North,0.9707353019690568,0.8922461846223094,0.9992997029430934,37.076148221580304
-2.1565358752482693,1,advanced,0,North,0.9691494074508598,0.8875442284897518,0.99920430183266,37.77530213022941
-2.0991603348631203,1,advanced,0,North,0.9674633835415261,0.8820728264825503,0.9990755985612867,38.474456038878515
-2.0417847944779703,1,advanced,0,North,0.9656704082014884,0.8772945602566231,0.9989482793560006,39.17360994752762
-1.9844092540928207,1,advanced,0,North,0.9637631889594143,0.8718080164178371,0.9988039037948246,39.87276385617673
-1.927033713707671,1,advanced,0,North,0.9617339336958716,0.866172490631459,0.9986224732227076,40.57191776482584
-1.869658173322521,1,advanced,0,North,0.9595743204609498,0.8606461140459284,0.9984028070439078,41.27107167347495
-1.8122826329373714,1,advanced,0,North,0.9572754664912327,0.8542086698642821,0.9981807162960685,41.97022558212406
-1.7549070925522217,1,advanced,0,North,0.9548278966458744,0.8480303190002603,0.9979204231272315,42.66937949077317
-1.697531552167072,1,advanced,0,North,0.9522215115464189,0.8413731033763009,0.9976021244926325,43.368533399422276
-1.6401560117819227,1,advanced,0,North,0.9494455557819237,0.8350638984707557,0.9972527531763171,44.06768730807138
-1.582780471396773,1,advanced,0,North,0.9464885866315335,0.8274792209679865,0.9968546892661084,44.766841216720486
-1.5254049310116233,1,advanced,0,North,0.943338443862567,0.8205935220839461,0.996392979250894,45.465995125369595
-1.4680293906264736,1,advanced,0,North,0.9399822212851155,0.8139099568446907,0.9958846102641113,46.165149034018704
-1.4106538502413237,1,advanced,0,North,0.9364062408856948,0.8061447715917817,0.9952761338722099,46.86430294266781
-1.3532783098561747,1,advanced,0,North,0.9325960305240276,0.7997347013078125,0.9945545159678785,47.563456851316914
-1.295902769471025,1,advanced,0,North,0.9285363063595395,0.7910341110088719,0.9937897918754508,48.26261075996602
-1.238527229085875,1,advanced,0,North,0.924210961377998,0.7828568176895585,0.9929089361261764,48.96176466861513
-1.1811516887007254,1,advanced,0,North,0.9196030616133632,0.7742108604105296,0.9919683484302605,49.66091857726424
-1.1237761483155757,1,advanced,0,North,0.9146948519035352,0.7649052369063681,0.990907004096631,50.36007248591335
-1.066400607930426,1,advanced,0,North,0.9094677732777514,0.7558702002454354,0.9895952362262496,51.05922639456246
-1.0090250675452763,1,advanced,0,North,0.9039024943422813,0.7450148445085477,0.9881703923214401,51.75838030321157
-0.9516495271601265,1,advanced,0,North,0.8979789593014856,0.7349810511596407,0.9865012735189881,52.457534211860676
-0.8942739867749767,1,advanced,0,North,0.8916764555119868,0.7242072399954896,0.9846727982042413,53.156688120509784
-0.836898446389827,1,advanced,0,North,0.8849737037040264,0.711720743002197,0.9825551475012075,53.85584202915889
-0.7795229060046779,1,advanced,0,North,0.877848974198115,0.7014298606610371,0.9803299368134782,54.554995937807995
-0.7221473656195281,1,advanced,0,North,0.8702802325757107,0.6887666807778878,0.9776116894814381,55.2541498464571
-0.6647718252343784,1,advanced,0,North,0.8622453183062293,0.6741167959432026,0.9749156633698292,55.95330375510621
-0.6073962848492286,1,advanced,0,North,0.8537221597636341,0.6614357118160074,0.9713840153812868,56.65245766375532
-0.5500207444640794,1,advanced,0,North,0.8446890288573942,0.6480380499809975,0.9676647924803431,57.35161157240442
-0.49264520407892975,1,advanced,0,North,0.8351248381266315,0.6367821477236596,0.9635079431439232,58.05076548105353
-0.43526966369378,1,advanced,0,North,0.8250094825721677,0.6232728166218967,0.958877189823824,58.74991938970264
-0.37789412330863026,1,advanced,0,North,0.8143242276927015,0.6098987358956538,0.9538837562622001,59.44907329835175
-0.3205185829234805,1,advanced,0,North,0.8030521441020273,0.5927994834230661,0.94852129918431,60.14822720700086
-0.26314304253833076,1,advanced,0,North,0.7911785876721105,0.5797546289231431,0.9422798226550888,60.847381115649966
-0.20576750215318104,1,advanced,0,North,0.7786917222912414,0.5641577169552909,0.935629464744211,61.546535024299075
-0.1483919617680313,1,advanced,0,North,0.7655830799500913,0.5477449962460423,0.9281946556362485,62.245688932948184
-0.09101642138288156,1,advanced,0,North,0.7518481498695379,0.53196486556782685,0.9196761624588695,62.94484284159729
-0.03364088099773241,1,advanced,0,North,0.7374869846821418,0.5163651233692967,0.911461965759686,63.643996750246394
0.023734659387416746,1,advanced,0,North,0.7225048072564061,0.49753398782265484,0.9020939297566324,64.3431506588955
0.08111019977256764,1,advanced,0,North,0.7069125967099521,0.4778889492483827,0.8917178007755158,65.04230456754462
0.13848574015771623,1,advanced,0,North,0.6907276267762834,0.45922127072567703,0.8807028923227387,65.74145847619371
0.19586128054286714,1,advanced,0,North,0.6739739244893918,0.43981049230035174,0.8703306839505255,66.44061238484284
0.2532368209280157,1,advanced,0,North,0.6566826129168223,0.4217548235567629,0.8581868753108939,67.13976629349193
0.3106123613131666,1,advanced,0,North,0.6388920994286298,0.40194863129122793,0.8458236124857564,67.83892020214105
0.3679879016983152,1,advanced,0,North,0.6206480718853654,0.3827316446601877,0.8322837136885939,68.53807411079015
0.42536344208346494,1,advanced,0,North,0.6020032702188957,0.3640972382627246,0.8174211410828165,69.23722801943926
0.48273898246861463,1,advanced,0,North,0.5830170108214945,0.34413440122229716,0.8002881136161091,69.93638192808837
0.5401145228537644,1,advanced,0,North,0.5637544558662256,0.325490025683947,0.7854566443732076,70.63553583673747
0.5974900632389142,1,advanced,0,North,0.5442856380684767,0.3057817704671346,0.7694743491363756,71.33468974538658
0.6548656036240639,1,advanced,0,North,0.5246842713326202,0.28670656232823694,0.7541708964156251,72.03384365403569
0.7122411440092136,1,advanced,0,North,0.50502639631899,0.26770002901211987,0.7390110863701943,72.7329975626848
0.7696166843943621,1,advanced,0,North,0.4853889241991218,0.247759236827639,0.7231151086949787,73.4321514713339
0.8269922247795131,1,advanced,0,North,0.46584814943844516,0.23069923025570424,0.7062305012162012,74.13130537998302
0.8843677651646616,1,advanced,0,North,0.44647830249492204,0.21153473504064935,0.690550366384308,74.83045928863211
0.9417433055498126,1,advanced,0,North,0.427350206677035,0.1942924907147769,0.674982207285291,75.52961319728124
0.9991188459349611,1,advanced,0,North,0.40853009214374875,0.17766328816575927,0.6584255275574704,76.22876710593033
1.056494386320112,1,advanced,0,North,0.39007860655887233,0.1624183551094953,0.6427737774150294,76.92792101457945
1.1138699267052605,1,advanced,0,North,0.3720500480815892,0.1492140910705839,0.62730846514811,77.62707492322855
1.1712454670904104,1,advanced,0,North,0.35449183311040317,0.13618219268528325,0.6121976934034827,78.32622883187766
1.2286210074755601,1,advanced,0,North,0.3374441987522872,0.12321527249211173,0.5956211600073124,79.02538274052677
1.2859965478607098,1,advanced,0,North,0.3209401284836045,0.11186103309863539,0.5783696053269011,79.72453664917587
1.3433720882458595,1,advanced,0,North,0.30500547930142935,0.10144460803285985,0.564354287339312,80.42369055782498
1.4007476286310092,1,advanced,0,North,0.2896592805428915,0.09131793793417296,0.5516902009084174,81.12284446647409
1.4581231690161591,1,advanced,0,North,0.2749141692253352,0.08234199615040115,0.5370405823790263,81.8219983751232
1.5154987094013088,1,advanced,0,North,0.2607769246674862,0.0738152012224322,0.5240908172152787,82.52115228377231
1.5728742497864585,1,advanced,0,North,0.24724906620330073,0.06626557318981306,0.5116234020401925,83.22030619242142
1.630249790171607,1,advanced,0,North,0.2343274814028993,0.05967162495788986,0.5001310842264811,83.91946010107051
1.687625330556758,1,advanced,0,North,0.2220050574709241,0.05325638853341493,0.4885627325868058,84.61861400971964
1.7450008709419065,1,advanced,0,North,0.21027129445579593,0.04730924633475531,0.47690592392844117,85.31776791836873
1.8023764113270575,1,advanced,0,North,0.19911288478396136,0.04182763831935707,0.46210912528563153,86.01692182701785
1.859751951712206,1,advanced,0,North,0.18851424889801197,0.03715251650061019,0.4463800471650657,86.71607573566695
1.9171274920973569,1,advanced,0,North,0.17845802115286613,0.032730709058390345,0.43336446373309645,87.41522964431607
1.9745030324825055,1,advanced,0,North,0.16892548354165696,0.029004352120331443,0.4215479515040172,88.11438355296517
2.0318785728676554,1,advanced,0,North,0.15989694734619483,0.025549464787061132,0.40724815842608086,88.81353746161427
2.089254113252805,1,advanced,0,North,0.15135208456696353,0.02258459634285448,0.39761265155044756,89.51269137026338
2.1466296536379548,1,advanced,0,North,0.14327021213613778,0.01978937725830051,0.3838179051956585,90.21184527891249
2.2040051940231047,1,advanced,0,North,0.13563053259869234,0.0171813270566942,0.3734423439646722,90.9109991875616
2.261380734408254,1,advanced,0,North,0.12841233528528612,0.015040053761335655,0.3617330058438997,91.61015309621071
2.318756274793404,1,advanced,0,North,0.1215951620958466,0.013261440340899454,0.3494631381019912,92.30930700485982
2.3761318151785527,1,advanced,0,North,0.11515894194102681,0.011746492635434699,0.3366457603358355,93.00846091350891
2.4335073555637035,1,advanced,0,North,0.10908409770675638,0.010345572593874352,0.3255780701922782,93.70761482215804
2.490882895948852,1,advanced,0,North,0.10335162935637131,0.009088011681884008,0.3156737266232246,94.40676873080713
2.548258436334003,1,advanced,0,North,0.09794317649503437,0.00797244440340777,0.3037458846788773,95.10592263945625
2.6056339767191514,1,advanced,0,North,0.09284106341363706,0.007062782639529133,0.29425994724810645,95.80507654810535
2.6630095171043013,1,advanced,0,North,0.08802832931907784,0.006199361619614261,0.2849243948703432,96.50423045675446
2.720385057489451,1,advanced,0,North,0.08348874615525625,0.005404826659002119,0.27619052338757366,97.20338436540356
2.7777605978746007,1,advanced,0,North,0.07920682613133138,0.004699472822065919,0.26992613532420723,97.90253827405267
2.8351361382597506,1,advanced,0,North,0.0751678208053403,0.004100713129027213,0.26123967061396125,98.60169218270178
2.8925116786449,1,advanced,0,North,0.07135771332472791,0.003565049974180051,0.2523147162148448,99.30084609135089
2.94988721903005,1,advanced,0,North,0.06776320520187587,0.0031464349785085698,0.24660964349965175,100
